address;source_location;insn;indent
0x401ffd;:0;VGATHERQPS	%XMM0,0x4(,%YMM3,1),%XMM2;(2) 
0x402007;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:100;VXORPS	%XMM0,%XMM0,%XMM0;(2) 
0x40200b;:0;VGATHERQPS	%XMM6,0x8(,%YMM3,1),%XMM0;(2) 
0x402015;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:99;VMOVAPS	%XMM7,%XMM3;(2) 
0x402019;:0;VXORPS	%XMM6,%XMM6,%XMM6;(2) 
0x40201d;:0;VGATHERQPS	%XMM3,0x4(,%YMM10,1),%XMM6;(2) 
0x402027;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:100;VXORPS	%XMM3,%XMM3,%XMM3;(2) 
0x40202b;:0;VGATHERQPS	%XMM7,0x8(,%YMM10,1),%XMM3;(2) 
0x402035;:0;VMOVAPS	%YMM1,%YMM7;(2) 
0x402039;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:98;VINSERTF128	$0x1,%XMM5,%YMM4,%YMM1;(2) 
0x40203f;:0;VMOVDQU	0xc019(%RIP),%YMM5;(2) 
0x402047;:0;VMOVUPS	0x260(%RSP),%YMM4;(2) 
0x402050;:0;VBLENDVPS	%YMM8,%YMM1,%YMM4,%YMM4;(2) 
0x402056;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:99;VINSERTF128	$0x1,%XMM2,%YMM6,%YMM1;(2) 
0x40205c;:0;VBROADCASTSS	0xbfa7(%RIP),%YMM6;(2) 
0x402065;:0;VMOVUPS	0x240(%RSP),%YMM2;(2) 
0x40206e;:0;VBLENDVPS	%YMM8,%YMM1,%YMM2,%YMM2;(2) 
0x402074;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:100;VINSERTF128	$0x1,%XMM0,%YMM3,%YMM0;(2) 
0x40207a;:0;VMOVUPS	%YMM4,0x260(%RSP);(2) 
0x402083;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:98;VSUBPS	-0x20(%RSP),%YMM4,%YMM1;(2) 
0x402089;:0;VMOVUPS	%YMM2,0x240(%RSP);(2) 
0x402092;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:99;VSUBPS	-0x40(%RSP),%YMM2,%YMM2;(2) 
0x402098;:0;VMOVUPS	0x220(%RSP),%YMM3;(2) 
0x4020a1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:100;VBLENDVPS	%YMM8,%YMM0,%YMM3,%YMM3;(2) 
0x4020a7;:0;VMOVSS	0x140(%RSP),%XMM8;(2) 
0x4020b0;:0;VMOVUPS	%YMM3,0x220(%RSP);(2) 
0x4020b9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:100;VSUBPS	%YMM14,%YMM3,%YMM0;(2) 
0x4020be;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:101;VMOVAPS	%YMM1,%YMM3;(2) 
0x4020c2;:0;VFMADD213PS	%YMM12,%YMM1,%YMM3;(2) 
0x4020c7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:101;VFMADD231PS	%YMM2,%YMM2,%YMM3;(2) 
0x4020cc;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:101;VFMADD231PS	%YMM0,%YMM0,%YMM3;(2) 
0x4020d1;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VMULPS	%YMM3,%YMM3,%YMM4;(2) 
0x4020d5;:0;VMULPS	%YMM3,%YMM4,%YMM3;(2) 
0x4020d9;:0;VRSQRTPS	%YMM3,%YMM4;(2) 
0x4020dd;:0;VMULPS	%YMM4,%YMM3,%YMM3;(2) 
0x4020e1;:0;VFMADD213PS	%YMM6,%YMM4,%YMM3;(2) 
0x4020e6;:0;VBROADCASTSS	0xbf21(%RIP),%YMM10;(2) 
0x4020ef;:0;VMULPS	%YMM4,%YMM10,%YMM4;(2) 
0x4020f3;:0;VMULPS	%YMM3,%YMM4,%YMM3;(2) 
0x4020f7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:104;VFMADD231PS	%YMM1,%YMM3,%YMM13;(2) 
0x4020fc;:0;VMOVDQU	0x30(%RSP),%YMM1;(2) 
0x402102;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:105;VFMADD231PS	%YMM2,%YMM3,%YMM11;(2) 
0x402107;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VFMADD231PS	%YMM3,%YMM0,%YMM7;(2) 
0x40210c;:0;VMOVDQU	0x50(%RSP),%YMM3;(2) 
0x402112;:0;JMP	40212e <move_particles+0xd5e>;(2) 
0x402114;:0;NOPW	%CS:(%RAX,%RAX,1);
0x402120;:0;VXORPS	%XMM13,%XMM13,%XMM13;(2) 
0x402125;:0;VXORPS	%XMM11,%XMM11,%XMM11;(2) 
0x40212a;:0;VXORPS	%XMM7,%XMM7,%XMM7;(2) 
0x40212e;:0;VMOVUPS	-0x70(%RSP),%XMM4;(2) 
0x402134;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:57;VPACKSSDW	%YMM3,%YMM1,%YMM0;(2) 
0x402138;:0;VPERMQ	$-0x28,%YMM0,%YMM0;(2) 
0x40213e;:0;VPAND	%YMM0,%YMM13,%YMM1;(2) 
0x402142;:0;VPAND	%YMM0,%YMM11,%YMM2;(2) 
0x402146;:0;VPAND	%YMM7,%YMM0,%YMM3;(2) 
0x40214a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:104;VEXTRACTI128	$0x1,%YMM1,%XMM0;(2) 
0x402150;:0;VADDPS	%XMM0,%XMM1,%XMM0;(2) 
0x402154;:0;VPERMILPD	$0x1,%XMM0,%XMM1;(2) 
0x40215a;:0;VADDPS	%XMM1,%XMM0,%XMM0;(2) 
0x40215e;:0;VMOVSHDUP	%XMM0,%XMM1;(2) 
0x402162;:0;VADDSS	%XMM1,%XMM0,%XMM0;(2) 
0x402166;:0;VADDSS	-0x80(%RSP),%XMM0,%XMM0;(2) 
0x40216c;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:105;VEXTRACTI128	$0x1,%YMM2,%XMM1;(2) 
0x402172;:0;VADDPS	%XMM1,%XMM2,%XMM1;(2) 
0x402176;:0;VPERMILPD	$0x1,%XMM1,%XMM2;(2) 
0x40217c;:0;VADDPS	%XMM2,%XMM1,%XMM1;(2) 
0x402180;:0;VMOVSHDUP	%XMM1,%XMM2;(2) 
0x402184;:0;VADDSS	%XMM2,%XMM1,%XMM1;(2) 
0x402188;:0;VADDSS	0x90(%RSP),%XMM1,%XMM1;(2) 
0x402191;:0;VINSERTPS	$0x10,%XMM1,%XMM0,%XMM0;(2) 
0x402197;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:106;VEXTRACTI128	$0x1,%YMM3,%XMM1;(2) 
0x40219d;:0;VADDPS	%XMM1,%XMM3,%XMM1;(2) 
0x4021a1;:0;VPERMILPD	$0x1,%XMM1,%XMM2;(2) 
0x4021a7;:0;VADDPS	%XMM2,%XMM1,%XMM1;(2) 
0x4021ab;:0;VMOVSHDUP	%XMM1,%XMM2;(2) 
0x4021af;:0;VADDSS	%XMM2,%XMM1,%XMM1;(2) 
0x4021b3;:0;VADDSS	%XMM1,%XMM8,%XMM8;(2) 
0x4021b7;:0;VMOVUPS	(%RSP),%XMM2;(2) 
0x4021bc;:0;VBROADCASTSS	0xbe43(%RIP),%YMM13;(2) 
0x4021c5;:0;JMP	401451 <move_particles+0x81>;(2) 
0x4021ca;:0;XOR	%EAX,%EAX;
0x4021cc;:0;NOPL	(%RAX);
0x4021d0;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:118;VMOVSD	(%RDI),%XMM0;(1) 
0x4021d4;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:118;VMOVSD	0xc(%RDI),%XMM1;(1) 
0x4021d9;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:118;VFMADD213PS	%XMM0,%XMM2,%XMM1;(1) 
0x4021de;:0;VMOVLPS	%XMM1,(%RDI);(1) 
0x4021e2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:120;VMOVSS	0x14(%RDI),%XMM0;(1) 
0x4021e7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:120;VFMADD213SS	0x8(%RDI),%XMM4,%XMM0;(1) 
0x4021ed;:0;VMOVSS	%XMM0,0x8(%RDI);(1) 
0x4021f2;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:122;VMOVSD	0x24(%RDI),%XMM0;(1) 
0x4021f7;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:122;VMOVSD	0x18(%RDI),%XMM1;(1) 
0x4021fc;:0;VFMADD231PS	%XMM0,%XMM2,%XMM1;(1) 
0x402201;:0;VMOVLPS	%XMM1,0x18(%RDI);(1) 
0x402206;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:124;VMOVSS	0x2c(%RDI),%XMM0;(1) 
0x40220b;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:124;VFMADD213SS	0x20(%RDI),%XMM4,%XMM0;(1) 
0x402211;:0;VMOVSS	%XMM0,0x20(%RDI);(1) 
0x402216;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:126;VMOVSD	0x3c(%RDI),%XMM0;(1) 
0x40221b;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:126;VMOVSD	0x30(%RDI),%XMM1;(1) 
0x402220;:0;VFMADD231PS	%XMM0,%XMM2,%XMM1;(1) 
0x402225;:0;VMOVLPS	%XMM1,0x30(%RDI);(1) 
0x40222a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:128;VMOVSS	0x44(%RDI),%XMM0;(1) 
0x40222f;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:128;VFMADD213SS	0x38(%RDI),%XMM4,%XMM0;(1) 
0x402235;:0;VMOVSS	%XMM0,0x38(%RDI);(1) 
0x40223a;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:131;VMOVSD	0x48(%RDI),%XMM0;(1) 
0x40223f;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:131;VMOVSD	0x54(%RDI),%XMM1;(1) 
0x402244;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:131;VFMADD213PS	%XMM0,%XMM2,%XMM1;(1) 
0x402249;:0;VMOVLPS	%XMM1,0x48(%RDI);(1) 
0x40224e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:132;VMOVSS	0x5c(%RDI),%XMM0;(1) 
0x402253;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:132;VFMADD213SS	0x50(%RDI),%XMM4,%XMM0;(1) 
0x402259;:0;VMOVSS	%XMM0,0x50(%RDI);(1) 
0x40225e;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:116;ADD	$0x4,%RAX;(1) 
0x402262;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:116;ADD	$0x60,%RDI;(1) 
0x402266;:0;CMP	%RSI,%RAX;(1) 
0x402269;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:116;JB	4021d0 <move_particles+0xe00>;(1) 
0x40226f;/mnt/d/isty/IATIC5/new/projet_optimisation/nbody3D/nbody.c:134;ADD	$0x3c8,%RSP;
0x402276;:0;VZEROUPPER;
0x402279;:0;RET;
0x40227a;:0;NOPW	(%RAX,%RAX,1);
